Month,Commodities,Price,TAVG,TMIN,TMAX
01-01-2021,Vanaspati (Packed),111.06,20.6,16.6,25.3
01-02-2021,Vanaspati (Packed),114.82,22.8,16.8,30.1
01-03-2021,Vanaspati (Packed),119.37,25.4,17.4,33.8
01-04-2021,Vanaspati (Packed),124.85,29.2,23.1,37.2
01-05-2021,Vanaspati (Packed),129.03,27.1,22.5,33.4
01-06-2021,Vanaspati (Packed),132.57,26.1,21.1,32.3
01-07-2021,Vanaspati (Packed),132.73,25.7,23,32.7
01-08-2021,Vanaspati (Packed),134.2,23.2,20,28
01-09-2021,Vanaspati (Packed),136.28,23.6,20.9,29.3
01-10-2021,Vanaspati (Packed),137.71,23,19.9,29.8
01-11-2021,Vanaspati (Packed),138.84,22.9,20.8,27.8
01-12-2021,Vanaspati (Packed),138.32,21.7,20,26.4
01-01-2022,Vanaspati (Packed),137.53,21.4,18.5,24.6
01-02-2022,Vanaspati (Packed),140.82,24,19.5,30.6
01-03-2022,Vanaspati (Packed),151.6,25.2,18.4,32.1
01-04-2022,Vanaspati (Packed),157.34,27.1,23.4,34.6
01-05-2022,Vanaspati (Packed),163.96,24.9,20.4,34.8
01-06-2022,Vanaspati (Packed),164.97,25.2,21.2,30.4
01-07-2022,Vanaspati (Packed),159.08,23.6,20.5,28.7
01-08-2022,Vanaspati (Packed),153.26,24.2,20.3,30.5
01-09-2022,Vanaspati (Packed),150.24,23.1,19.1,28.4
01-10-2022,Vanaspati (Packed),146.34,20.9,18.7,25.4
01-11-2022,Vanaspati (Packed),145.14,21.6,17.1,29.3
01-12-2022,Vanaspati (Packed),141.14,21.3,17.8,28.1
01-01-2023,Vanaspati (Packed),138.63,22.5,15.9,29
01-02-2023,Vanaspati (Packed),136.72,22.5,15.4,28.8
01-03-2023,Vanaspati (Packed),135,23.8,17.1,30.2
01-04-2023,Vanaspati (Packed),132.87,28.3,23.5,35
01-05-2023,Vanaspati (Packed),132.26,24.6,21.5,32
01-06-2023,Vanaspati (Packed),131.01,26.3,21.3,31.4
01-07-2023,Vanaspati (Packed),129.72,25.6,21.4,30.4
01-08-2023,Vanaspati (Packed),129.26,24.1,20.8,29.3
01-09-2023,Vanaspati (Packed),128.35,24.8,19.9,31
01-10-2023,Vanaspati (Packed),126.98,24,21.1,28.1
01-11-2023,Vanaspati (Packed),126.76,23.4,18.9,28.6
01-12-2023,Vanaspati (Packed),126.08,22.7,19.9,28.3
01-01-2024,Vanaspati (Packed),125.12,21.1,16.9,30.6
01-02-2024,Vanaspati (Packed),124.81,23.1,17.1,33.8
01-03-2024,Vanaspati (Packed),125.13,22.6,14.5,34.5
01-04-2024,Vanaspati (Packed),125.84,21.5,13.6,33.3
01-05-2024,Vanaspati (Packed),126.22,23.1,16.9,31.8
01-06-2024,Vanaspati (Packed),126.23,24.5,17.1,36.5
01-07-2024,Vanaspati (Packed),125.81,23.4,15.2,35.5
01-08-2024,Vanaspati (Packed),123.38,23.9,17.4,30.6
01-09-2024,Vanaspati (Packed),123.11,24.3,15.8,34
01-01-2014,Soya Oil (Packed),84.81,20.2,16,26.4
01-02-2014,Soya Oil (Packed),84.14,22.2,0,29.8
01-03-2014,Soya Oil (Packed),84.76,23.8,19.9,31.1
01-04-2014,Soya Oil (Packed),85,28.3,21.9,35.8
01-05-2014,Soya Oil (Packed),84.16,28.8,24.2,36
01-06-2014,Soya Oil (Packed),83.88,27.6,20.1,35
01-07-2014,Soya Oil (Packed),84.49,24.9,21.1,31.3
01-08-2014,Soya Oil (Packed),84.26,22.8,20.5,28.4
01-09-2014,Soya Oil (Packed),84.26,22.6,20.4,27.4
01-10-2014,Soya Oil (Packed),84.02,24.7,20.7,29.9
01-11-2014,Soya Oil (Packed),83.9,23.1,0,28.2
01-12-2014,Soya Oil (Packed),83.36,22,0,28.2
01-01-2015,Soya Oil (Packed),84.3,22.3,0,29.5
01-02-2015,Soya Oil (Packed),84.73,21.9,16.2,30.2
01-03-2015,Soya Oil (Packed),84.91,25.2,20.8,32.6
01-04-2015,Soya Oil (Packed),84.94,26.9,21.6,33.4
01-05-2015,Soya Oil (Packed),84.24,26.8,20.1,33.8
01-06-2015,Soya Oil (Packed),83.4,24.3,0,31
01-07-2015,Soya Oil (Packed),82.77,24.6,20.6,30.7
01-08-2015,Soya Oil (Packed),82.57,23.7,20.6,30.3
01-09-2015,Soya Oil (Packed),82.48,25.5,21.1,31
01-10-2015,Soya Oil (Packed),82.6,24.5,21,30
01-11-2015,Soya Oil (Packed),81.25,23.4,21.7,29.5
01-12-2015,Soya Oil (Packed),81.77,21.1,0,23.8
01-01-2016,Soya Oil (Packed),71.51,20.1,15.7,28.4
01-02-2016,Soya Oil (Packed),71.31,23.4,16.4,31.4
01-03-2016,Soya Oil (Packed),71.22,24.7,18.9,30.7
01-04-2016,Soya Oil (Packed),72.23,28.4,23.2,34.8
01-05-2016,Soya Oil (Packed),73.67,30.6,24.4,36.6
01-06-2016,Soya Oil (Packed),74.27,25.4,0,0
01-07-2016,Soya Oil (Packed),74.56,23.3,20.2,0
01-08-2016,Soya Oil (Packed),75.01,22.2,19.8,27
01-09-2016,Soya Oil (Packed),76.23,23.2,20,26.2
01-10-2016,Soya Oil (Packed),76.58,23.2,19.6,29.7
01-11-2016,Soya Oil (Packed),76.68,23.7,20.8,30.6
01-12-2016,Soya Oil (Packed),77.6,21.6,17.6,30
01-01-2017,Soya Oil (Packed),86.3,21,14.6,27.6
01-02-2017,Soya Oil (Packed),86.45,23.1,16,32
01-03-2017,Soya Oil (Packed),86.17,24.2,16.9,32.5
01-04-2017,Soya Oil (Packed),85.27,28.6,22.5,35.8
01-05-2017,Soya Oil (Packed),84.77,26.8,20.5,35.6
01-06-2017,Soya Oil (Packed),84.11,26.1,20.8,0
01-07-2017,Soya Oil (Packed),83.86,24.6,19.3,0
01-08-2017,Soya Oil (Packed),84.08,25.2,21.4,30.5
01-09-2017,Soya Oil (Packed),84.41,23.7,19.8,30.6
01-10-2017,Soya Oil (Packed),85.21,23.1,0,0
01-11-2017,Soya Oil (Packed),85.43,21.7,19.9,25
01-12-2017,Soya Oil (Packed),86.61,19.8,0,24.7
01-01-2018,Soya Oil (Packed),87.48,22.2,16.6,28.4
01-02-2018,Soya Oil (Packed),87.76,21.9,13.2,29.6
01-03-2018,Soya Oil (Packed),88.42,25.2,18.2,33.2
01-04-2018,Soya Oil (Packed),88.8,27.6,21.2,33.2
01-05-2018,Soya Oil (Packed),89.29,26.9,21.4,35.2
01-06-2018,Soya Oil (Packed),89.23,24.4,0,30.3
01-07-2018,Soya Oil (Packed),90.01,24.2,20.6,29.5
01-08-2018,Soya Oil (Packed),89.8,21.9,19.4,27.2
01-09-2018,Soya Oil (Packed),89.81,23.7,20,28.3
01-10-2018,Soya Oil (Packed),90.08,25.5,21.6,30.9
01-11-2018,Soya Oil (Packed),90.65,24.3,20,30.4
01-12-2018,Soya Oil (Packed),90.84,21.8,0,29.5
01-01-2019,Soya Oil (Packed),91.21,20.3,14,27.6
01-02-2019,Soya Oil (Packed),91.64,21.4,15.7,28.2
01-03-2019,Soya Oil (Packed),92.08,26.3,21.3,33.8
01-04-2019,Soya Oil (Packed),91.84,28.7,22.9,35.6
01-05-2019,Soya Oil (Packed),92.23,26.3,0,0
01-06-2019,Soya Oil (Packed),92.31,27.5,21,33.2
01-07-2019,Soya Oil (Packed),92.06,25.6,21,29.8
01-08-2019,Soya Oil (Packed),92.01,24.7,20.5,29.9
01-09-2019,Soya Oil (Packed),92.57,23,0,26.4
01-10-2019,Soya Oil (Packed),92.51,23.5,0,30.3
01-11-2019,Soya Oil (Packed),93.15,23.8,18,0
01-12-2019,Soya Oil (Packed),94.03,21.2,0,24.6
01-01-2020,Soya Oil (Packed),98.35,22,19.2,27.2
01-02-2020,Soya Oil (Packed),99.36,23.4,18.8,32.7
01-03-2020,Soya Oil (Packed),98.06,25.5,20.2,32.8
01-04-2020,Soya Oil (Packed),101.07,28.8,21,35.4
01-05-2020,Soya Oil (Packed),101.38,28.7,23,32.8
01-06-2020,Soya Oil (Packed),101.04,25.9,22.4,32.8
01-07-2020,Soya Oil (Packed),101.78,24.7,21.2,29.4
01-08-2020,Soya Oil (Packed),102.2,23,20.4,29.6
01-09-2020,Soya Oil (Packed),103.97,24,20,29.8
01-10-2020,Soya Oil (Packed),104.91,23.5,19.5,0
01-11-2020,Soya Oil (Packed),107.31,24.8,19,0
01-12-2020,Soya Oil (Packed),112.62,21.1,17,27
01-01-2021,Soya Oil (Packed),121.11,20.6,16.6,25.3
01-02-2021,Soya Oil (Packed),124.9,22.8,16.8,30.1
01-03-2021,Soya Oil (Packed),131.11,25.4,17.4,33.8
01-04-2021,Soya Oil (Packed),138.78,29.2,23.1,37.2
01-05-2021,Soya Oil (Packed),149.39,27.1,22.5,33.4
01-06-2021,Soya Oil (Packed),152.59,26.1,21.1,32.3
01-07-2021,Soya Oil (Packed),150.82,25.7,23,32.7
01-08-2021,Soya Oil (Packed),153.32,23.2,20,28
01-09-2021,Soya Oil (Packed),155.14,23.6,20.9,29.3
01-10-2021,Soya Oil (Packed),155.02,23,19.9,29.8
01-11-2021,Soya Oil (Packed),153.26,22.9,20.8,27.8
01-12-2021,Soya Oil (Packed),150.59,21.7,20,26.4
01-01-2022,Soya Oil (Packed),147.58,21.4,18.5,24.6
01-02-2022,Soya Oil (Packed),148.09,24,19.5,30.6
01-03-2022,Soya Oil (Packed),160.05,25.2,18.4,32.1
01-04-2022,Soya Oil (Packed),165.66,27.1,23.4,34.6
01-05-2022,Soya Oil (Packed),171.37,24.9,20.4,34.8
01-06-2022,Soya Oil (Packed),169.7,25.2,21.2,30.4
01-07-2022,Soya Oil (Packed),163.94,23.6,20.5,28.7
01-08-2022,Soya Oil (Packed),159.02,24.2,20.3,30.5
01-09-2022,Soya Oil (Packed),155.34,23.1,19.1,28.4
01-10-2022,Soya Oil (Packed),152.7,20.9,18.7,25.4
01-11-2022,Soya Oil (Packed),156.64,21.6,17.1,29.3
01-12-2022,Soya Oil (Packed),155.31,21.3,17.8,28.1
01-01-2023,Soya Oil (Packed),153.54,22.5,15.9,29
01-02-2023,Soya Oil (Packed),151.02,22.5,15.4,28.8
01-03-2023,Soya Oil (Packed),148.21,23.8,17.1,30.2
01-04-2023,Soya Oil (Packed),144.91,28.3,23.5,35
01-05-2023,Soya Oil (Packed),141.1,24.6,21.5,32
01-06-2023,Soya Oil (Packed),136.84,26.3,21.3,31.4
01-07-2023,Soya Oil (Packed),134.37,25.6,21.4,30.4
01-08-2023,Soya Oil (Packed),133.35,24.1,20.8,29.3
01-09-2023,Soya Oil (Packed),131.11,24.8,19.9,31
01-10-2023,Soya Oil (Packed),128.57,24,21.1,28.1
01-11-2023,Soya Oil (Packed),128.24,23.4,18.9,28.6
01-12-2023,Soya Oil (Packed),127.97,22.7,19.9,28.3
01-01-2024,Soya Oil (Packed),126.85,21.1,16.9,30.6
01-02-2024,Soya Oil (Packed),126.65,23.1,17.1,33.8
01-03-2024,Soya Oil (Packed),126.83,22.6,14.5,34.5
01-04-2024,Soya Oil (Packed),127.7,21.5,13.6,33.3
01-05-2024,Soya Oil (Packed),127.36,23.1,16.9,31.8
01-06-2024,Soya Oil (Packed),127.1,24.5,17.1,36.5
01-07-2024,Soya Oil (Packed),126.23,23.4,15.2,35.5
01-08-2024,Soya Oil (Packed),122.55,23.9,17.4,30.6
01-09-2024,Soya Oil (Packed),121.84,24.3,15.8,34
01-01-2014,Sunflower Oil (Packed),96.9,20.2,16,26.4
01-02-2014,Sunflower Oil (Packed),95.85,22.2,0,29.8
01-03-2014,Sunflower Oil (Packed),96.62,23.8,19.9,31.1
01-04-2014,Sunflower Oil (Packed),96.05,28.3,21.9,35.8
01-05-2014,Sunflower Oil (Packed),96.06,28.8,24.2,36
01-06-2014,Sunflower Oil (Packed),94.79,27.6,20.1,35
01-07-2014,Sunflower Oil (Packed),95.93,24.9,21.1,31.3
01-08-2014,Sunflower Oil (Packed),95.16,22.8,20.5,28.4
01-09-2014,Sunflower Oil (Packed),94.13,22.6,20.4,27.4
01-10-2014,Sunflower Oil (Packed),93.93,24.7,20.7,29.9
01-11-2014,Sunflower Oil (Packed),94.06,23.1,0,28.2
01-12-2014,Sunflower Oil (Packed),94.32,22,0,28.2
01-01-2015,Sunflower Oil (Packed),94.99,22.3,0,29.5
01-02-2015,Sunflower Oil (Packed),94.77,21.9,16.2,30.2
01-03-2015,Sunflower Oil (Packed),93.91,25.2,20.8,32.6
01-04-2015,Sunflower Oil (Packed),93.56,26.9,21.6,33.4
01-05-2015,Sunflower Oil (Packed),93.54,26.8,20.1,33.8
01-06-2015,Sunflower Oil (Packed),92.59,24.3,0,31
01-07-2015,Sunflower Oil (Packed),92.65,24.6,20.6,30.7
01-08-2015,Sunflower Oil (Packed),92.74,23.7,20.6,30.3
01-09-2015,Sunflower Oil (Packed),94.01,25.5,21.1,31
01-10-2015,Sunflower Oil (Packed),95.02,24.5,21,30
01-11-2015,Sunflower Oil (Packed),95.24,23.4,21.7,29.5
01-12-2015,Sunflower Oil (Packed),95.72,21.1,0,23.8
01-01-2016,Sunflower Oil (Packed),96.11,20.1,15.7,28.4
01-02-2016,Sunflower Oil (Packed),95.9,23.4,16.4,31.4
01-03-2016,Sunflower Oil (Packed),95.5,24.7,18.9,30.7
01-04-2016,Sunflower Oil (Packed),95.5,28.4,23.2,34.8
01-05-2016,Sunflower Oil (Packed),95.07,30.6,24.4,36.6
01-06-2016,Sunflower Oil (Packed),96.28,25.4,0,0
01-07-2016,Sunflower Oil (Packed),95.67,23.3,20.2,0
01-08-2016,Sunflower Oil (Packed),95.43,22.2,19.8,27
01-09-2016,Sunflower Oil (Packed),94.28,23.2,20,26.2
01-10-2016,Sunflower Oil (Packed),93.84,23.2,19.6,29.7
01-11-2016,Sunflower Oil (Packed),93.86,23.7,20.8,30.6
01-12-2016,Sunflower Oil (Packed),94.38,21.6,17.6,30
01-01-2017,Sunflower Oil (Packed),94.46,21,14.6,27.6
01-02-2017,Sunflower Oil (Packed),94.06,23.1,16,32
01-03-2017,Sunflower Oil (Packed),93.73,24.2,16.9,32.5
01-04-2017,Sunflower Oil (Packed),93.21,28.6,22.5,35.8
01-05-2017,Sunflower Oil (Packed),92.76,26.8,20.5,35.6
01-06-2017,Sunflower Oil (Packed),92.36,26.1,20.8,0
01-07-2017,Sunflower Oil (Packed),92.26,24.6,19.3,0
01-08-2017,Sunflower Oil (Packed),92.39,25.2,21.4,30.5
01-09-2017,Sunflower Oil (Packed),92.57,23.7,19.8,30.6
01-10-2017,Sunflower Oil (Packed),92.55,23.1,0,0
01-11-2017,Sunflower Oil (Packed),93.15,21.7,19.9,25
01-12-2017,Sunflower Oil (Packed),93.79,19.8,0,24.7
01-01-2018,Sunflower Oil (Packed),94.25,22.2,16.6,28.4
01-02-2018,Sunflower Oil (Packed),93.98,21.9,13.2,29.6
01-03-2018,Sunflower Oil (Packed),94.34,25.2,18.2,33.2
01-04-2018,Sunflower Oil (Packed),95.16,27.6,21.2,33.2
01-05-2018,Sunflower Oil (Packed),95.43,26.9,21.4,35.2
01-06-2018,Sunflower Oil (Packed),95.82,24.4,0,30.3
01-07-2018,Sunflower Oil (Packed),97.15,24.2,20.6,29.5
01-08-2018,Sunflower Oil (Packed),97.61,21.9,19.4,27.2
01-09-2018,Sunflower Oil (Packed),97.71,23.7,20,28.3
01-10-2018,Sunflower Oil (Packed),98.04,25.5,21.6,30.9
01-11-2018,Sunflower Oil (Packed),98.23,24.3,20,30.4
01-12-2018,Sunflower Oil (Packed),97.8,21.8,0,29.5
01-01-2019,Sunflower Oil (Packed),98.14,20.3,14,27.6
01-02-2019,Sunflower Oil (Packed),98.3,21.4,15.7,28.2
01-03-2019,Sunflower Oil (Packed),98.56,26.3,21.3,33.8
01-04-2019,Sunflower Oil (Packed),98.75,28.7,22.9,35.6
01-05-2019,Sunflower Oil (Packed),99.31,26.3,0,0
01-06-2019,Sunflower Oil (Packed),99.32,27.5,21,33.2
01-07-2019,Sunflower Oil (Packed),99.52,25.6,21,29.8
01-08-2019,Sunflower Oil (Packed),99.59,24.7,20.5,29.9
01-09-2019,Sunflower Oil (Packed),100.9,23,0,26.4
01-10-2019,Sunflower Oil (Packed),101.25,23.5,0,30.3
01-11-2019,Sunflower Oil (Packed),101.72,23.8,18,0
01-12-2019,Sunflower Oil (Packed),102.44,21.2,0,24.6
01-01-2020,Sunflower Oil (Packed),106.04,22,19.2,27.2
01-02-2020,Sunflower Oil (Packed),107.58,23.4,18.8,32.7
01-03-2020,Sunflower Oil (Packed),106.07,25.5,20.2,32.8
01-04-2020,Sunflower Oil (Packed),109.6,28.8,21,35.4
01-05-2020,Sunflower Oil (Packed),110.87,28.7,23,32.8
01-06-2020,Sunflower Oil (Packed),111.61,25.9,22.4,32.8
01-07-2020,Sunflower Oil (Packed),112.86,24.7,21.2,29.4
01-08-2020,Sunflower Oil (Packed),113.15,23,20.4,29.6
01-09-2020,Sunflower Oil (Packed),117.75,24,20,29.8
01-10-2020,Sunflower Oil (Packed),121.8,23.5,19.5,0
01-11-2020,Sunflower Oil (Packed),123.7,24.8,19,0
01-12-2020,Sunflower Oil (Packed),128.99,21.1,17,27
01-01-2021,Sunflower Oil (Packed),139.23,20.6,16.6,25.3
01-02-2021,Sunflower Oil (Packed),143.7,22.8,16.8,30.1
01-03-2021,Sunflower Oil (Packed),153.43,25.4,17.4,33.8
01-04-2021,Sunflower Oil (Packed),161.27,29.2,23.1,37.2
01-05-2021,Sunflower Oil (Packed),170.34,27.1,22.5,33.4
01-06-2021,Sunflower Oil (Packed),173.12,26.1,21.1,32.3
01-07-2021,Sunflower Oil (Packed),171.03,25.7,23,32.7
01-08-2021,Sunflower Oil (Packed),171.1,23.2,20,28
01-09-2021,Sunflower Oil (Packed),170.69,23.6,20.9,29.3
01-10-2021,Sunflower Oil (Packed),169.15,23,19.9,29.8
01-11-2021,Sunflower Oil (Packed),166.27,22.9,20.8,27.8
01-12-2021,Sunflower Oil (Packed),163.85,21.7,20,26.4
01-01-2022,Sunflower Oil (Packed),161.52,21.4,18.5,24.6
01-02-2022,Sunflower Oil (Packed),161.7,24,19.5,30.6
01-03-2022,Sunflower Oil (Packed),175.92,25.2,18.4,32.1
01-04-2022,Sunflower Oil (Packed),183.38,27.1,23.4,34.6
01-05-2022,Sunflower Oil (Packed),189.12,24.9,20.4,34.8
01-06-2022,Sunflower Oil (Packed),188.98,25.2,21.2,30.4
01-07-2022,Sunflower Oil (Packed),184.87,23.6,20.5,28.7
01-08-2022,Sunflower Oil (Packed),182.24,24.2,20.3,30.5
01-09-2022,Sunflower Oil (Packed),178.76,23.1,19.1,28.4
01-10-2022,Sunflower Oil (Packed),175.7,20.9,18.7,25.4
01-11-2022,Sunflower Oil (Packed),177.65,21.6,17.1,29.3
01-12-2022,Sunflower Oil (Packed),175.86,21.3,17.8,28.1
01-01-2023,Sunflower Oil (Packed),172.82,22.5,15.9,29
01-02-2023,Sunflower Oil (Packed),168.69,22.5,15.4,28.8
01-03-2023,Sunflower Oil (Packed),164.65,23.8,17.1,30.2
01-04-2023,Sunflower Oil (Packed),160.91,28.3,23.5,35
01-05-2023,Sunflower Oil (Packed),156.56,24.6,21.5,32
01-06-2023,Sunflower Oil (Packed),151.4,26.3,21.3,31.4
01-07-2023,Sunflower Oil (Packed),147.84,25.6,21.4,30.4
01-08-2023,Sunflower Oil (Packed),146.53,24.1,20.8,29.3
01-09-2023,Sunflower Oil (Packed),144.41,24.8,19.9,31
01-10-2023,Sunflower Oil (Packed),141.86,24,21.1,28.1
01-11-2023,Sunflower Oil (Packed),140.44,23.4,18.9,28.6
01-12-2023,Sunflower Oil (Packed),139.96,22.7,19.9,28.3
01-01-2024,Sunflower Oil (Packed),139.01,21.1,16.9,30.6
01-02-2024,Sunflower Oil (Packed),138.37,23.1,17.1,33.8
01-03-2024,Sunflower Oil (Packed),137.88,22.6,14.5,34.5
01-04-2024,Sunflower Oil (Packed),138.47,21.5,13.6,33.3
01-05-2024,Sunflower Oil (Packed),138.12,23.1,16.9,31.8
01-06-2024,Sunflower Oil (Packed),137.92,24.5,17.1,36.5
01-07-2024,Sunflower Oil (Packed),136.04,23.4,15.2,35.5
01-08-2024,Sunflower Oil (Packed),131.09,23.9,17.4,30.6
01-09-2024,Sunflower Oil (Packed),129.65,24.3,15.8,34
01-01-2014,Palm Oil (Packed),70.8,20.2,16,26.4
01-02-2014,Palm Oil (Packed),70.72,22.2,0,29.8
01-03-2014,Palm Oil (Packed),71.98,23.8,19.9,31.1
01-04-2014,Palm Oil (Packed),71.97,28.3,21.9,35.8
01-05-2014,Palm Oil (Packed),71.38,28.8,24.2,36
01-06-2014,Palm Oil (Packed),70.56,27.6,20.1,35
01-07-2014,Palm Oil (Packed),70.53,24.9,21.1,31.3
01-08-2014,Palm Oil (Packed),69.34,22.8,20.5,28.4
01-09-2014,Palm Oil (Packed),67.49,22.6,20.4,27.4
01-10-2014,Palm Oil (Packed),67.79,24.7,20.7,29.9
01-11-2014,Palm Oil (Packed),67.15,23.1,0,28.2
01-12-2014,Palm Oil (Packed),66.25,22,0,28.2
01-01-2015,Palm Oil (Packed),68.08,22.3,0,29.5
01-02-2015,Palm Oil (Packed),67.14,21.9,16.2,30.2
01-03-2015,Palm Oil (Packed),67.5,25.2,20.8,32.6
01-04-2015,Palm Oil (Packed),66.55,26.9,21.6,33.4
01-05-2015,Palm Oil (Packed),66.85,26.8,20.1,33.8
01-06-2015,Palm Oil (Packed),66.86,24.3,0,31
01-07-2015,Palm Oil (Packed),66.21,24.6,20.6,30.7
01-08-2015,Palm Oil (Packed),65.16,23.7,20.6,30.3
01-09-2015,Palm Oil (Packed),64.42,25.5,21.1,31
01-10-2015,Palm Oil (Packed),64.11,24.5,21,30
01-11-2015,Palm Oil (Packed),62.54,23.4,21.7,29.5
01-12-2015,Palm Oil (Packed),62.56,21.1,0,23.8
01-01-2016,Palm Oil (Packed),62.57,20.1,15.7,28.4
01-02-2016,Palm Oil (Packed),64.11,23.4,16.4,31.4
01-03-2016,Palm Oil (Packed),64.77,24.7,18.9,30.7
01-04-2016,Palm Oil (Packed),67.4,28.4,23.2,34.8
01-05-2016,Palm Oil (Packed),69.94,30.6,24.4,36.6
01-06-2016,Palm Oil (Packed),69.67,25.4,0,0
01-07-2016,Palm Oil (Packed),68.71,23.3,20.2,0
01-08-2016,Palm Oil (Packed),69.79,22.2,19.8,27
01-09-2016,Palm Oil (Packed),71.33,23.2,20,26.2
01-10-2016,Palm Oil (Packed),70.66,23.2,19.6,29.7
01-11-2016,Palm Oil (Packed),70.15,23.7,20.8,30.6
01-12-2016,Palm Oil (Packed),70.73,21.6,17.6,30
01-01-2017,Palm Oil (Packed),71.27,21,14.6,27.6
01-02-2017,Palm Oil (Packed),71.41,23.1,16,32
01-03-2017,Palm Oil (Packed),70.76,24.2,16.9,32.5
01-04-2017,Palm Oil (Packed),69.63,28.6,22.5,35.8
01-05-2017,Palm Oil (Packed),69.63,26.8,20.5,35.6
01-06-2017,Palm Oil (Packed),69.3,26.1,20.8,0
01-07-2017,Palm Oil (Packed),68.69,24.6,19.3,0
01-08-2017,Palm Oil (Packed),68.9,25.2,21.4,30.5
01-09-2017,Palm Oil (Packed),69.7,23.7,19.8,30.6
01-10-2017,Palm Oil (Packed),70.59,23.1,0,0
01-11-2017,Palm Oil (Packed),71.72,21.7,19.9,25
01-12-2017,Palm Oil (Packed),73.01,19.8,0,24.7
01-01-2018,Palm Oil (Packed),72.95,22.2,16.6,28.4
01-02-2018,Palm Oil (Packed),73.45,21.9,13.2,29.6
01-03-2018,Palm Oil (Packed),76.08,25.2,18.2,33.2
01-04-2018,Palm Oil (Packed),77.77,27.6,21.2,33.2
01-05-2018,Palm Oil (Packed),78.26,26.9,21.4,35.2
01-06-2018,Palm Oil (Packed),78.22,24.4,0,30.3
01-07-2018,Palm Oil (Packed),78.34,24.2,20.6,29.5
01-08-2018,Palm Oil (Packed),77.85,21.9,19.4,27.2
01-09-2018,Palm Oil (Packed),77.06,23.7,20,28.3
01-10-2018,Palm Oil (Packed),77.27,25.5,21.6,30.9
01-11-2018,Palm Oil (Packed),76.77,24.3,20,30.4
01-12-2018,Palm Oil (Packed),75.87,21.8,0,29.5
01-01-2019,Palm Oil (Packed),75.8,20.3,14,27.6
01-02-2019,Palm Oil (Packed),76.39,21.4,15.7,28.2
01-03-2019,Palm Oil (Packed),76,26.3,21.3,33.8
01-04-2019,Palm Oil (Packed),75.02,28.7,22.9,35.6
01-05-2019,Palm Oil (Packed),75.27,26.3,0,0
01-06-2019,Palm Oil (Packed),74.72,27.5,21,33.2
01-07-2019,Palm Oil (Packed),74.61,25.6,21,29.8
01-08-2019,Palm Oil (Packed),75.02,24.7,20.5,29.9
01-09-2019,Palm Oil (Packed),76.05,23,0,26.4
01-10-2019,Palm Oil (Packed),75.92,23.5,0,30.3
01-11-2019,Palm Oil (Packed),78.32,23.8,18,0
01-12-2019,Palm Oil (Packed),82.4,21.2,0,24.6
01-01-2020,Palm Oil (Packed),88.77,22,19.2,27.2
01-02-2020,Palm Oil (Packed),89.93,23.4,18.8,32.7
01-03-2020,Palm Oil (Packed),87.21,25.5,20.2,32.8
01-04-2020,Palm Oil (Packed),89.26,28.8,21,35.4
01-05-2020,Palm Oil (Packed),88.27,28.7,23,32.8
01-06-2020,Palm Oil (Packed),88.49,25.9,22.4,32.8
01-07-2020,Palm Oil (Packed),89.53,24.7,21.2,29.4
01-08-2020,Palm Oil (Packed),91.13,23,20.4,29.6
01-09-2020,Palm Oil (Packed),94.2,24,20,29.8
01-10-2020,Palm Oil (Packed),94.95,23.5,19.5,0
01-11-2020,Palm Oil (Packed),98.76,24.8,19,0
01-12-2020,Palm Oil (Packed),105.05,21.1,17,27
01-01-2021,Palm Oil (Packed),112.03,20.6,16.6,25.3
01-02-2021,Palm Oil (Packed),113.78,22.8,16.8,30.1
01-03-2021,Palm Oil (Packed),119.97,25.4,17.4,33.8
01-04-2021,Palm Oil (Packed),124.7,29.2,23.1,37.2
01-05-2021,Palm Oil (Packed),132.11,27.1,22.5,33.4
01-06-2021,Palm Oil (Packed),132.33,26.1,21.1,32.3
01-07-2021,Palm Oil (Packed),129.6,25.7,23,32.7
01-08-2021,Palm Oil (Packed),131.87,23.2,20,28
01-09-2021,Palm Oil (Packed),132.69,23.6,20.9,29.3
01-10-2021,Palm Oil (Packed),132.89,23,19.9,29.8
01-11-2021,Palm Oil (Packed),131.46,22.9,20.8,27.8
01-12-2021,Palm Oil (Packed),129.92,21.7,20,26.4
01-01-2022,Palm Oil (Packed),128.14,21.4,18.5,24.6
01-02-2022,Palm Oil (Packed),131.44,24,19.5,30.6
01-03-2022,Palm Oil (Packed),146.34,25.2,18.4,32.1
01-04-2022,Palm Oil (Packed),149.9,27.1,23.4,34.6
01-05-2022,Palm Oil (Packed),155.37,24.9,20.4,34.8
01-06-2022,Palm Oil (Packed),151.84,25.2,21.2,30.4
01-07-2022,Palm Oil (Packed),142.1,23.6,20.5,28.7
01-08-2022,Palm Oil (Packed),137.99,24.2,20.3,30.5
01-09-2022,Palm Oil (Packed),129.96,23.1,19.1,28.4
01-10-2022,Palm Oil (Packed),123.28,20.9,18.7,25.4
01-11-2022,Palm Oil (Packed),122.54,21.6,17.1,29.3
01-12-2022,Palm Oil (Packed),120.33,21.3,17.8,28.1
01-01-2023,Palm Oil (Packed),118.23,22.5,15.9,29
01-02-2023,Palm Oil (Packed),115.51,22.5,15.4,28.8
01-03-2023,Palm Oil (Packed),115.42,23.8,17.1,30.2
01-04-2023,Palm Oil (Packed),114.81,28.3,23.5,35
